3
44661
1
1
128
-5.273438 -7.617188 -1.318359 
-6.420898 -7.104492 -1.318359 
-5.712891 -3.833008 -1.318359 
-3.906250 -1.660156 -1.318359 
+0.927734 +1.904297 -1.318359 
+1.538086 +2.294922 -1.318359 
-1.611328 -1.513672 -1.318359 
-3.051758 -3.955078 -1.318359 
-1.098633 +0.537109 -1.318359 
-0.268555 +5.053711 -1.318359 
-1.196289 +4.858398 -1.318359 
-1.586914 +3.295898 -1.318359 
-1.245117 +0.659180 -1.318359 
-3.637695 -5.566406 -1.318359 
-3.808594 -7.177734 -1.318359 
-0.146484 -1.074219 -1.318359 
+2.221680 +4.248047 -1.318359 
+0.463867 +1.000977 +47.973633 
-0.854492 -2.270508 +47.924805 
-2.221680 -3.930664 +47.900391 
-4.516602 -6.494141 +47.924805 
-6.176758 -6.469727 +47.900391 
-4.101563 -2.124023 +47.875977 
-1.562500 -1.098633 +47.900391 
-0.659180 -2.026367 +47.973633 
-0.683594 -0.854492 +47.973633 
-0.122070 -0.610352 +47.973633 
+0.366211 +0.170898 +47.973633 
+1.879883 +3.247070 +47.827148 
+2.124023 +4.223633 +47.827148 
+0.537109 +1.953125 +48.095703 
-1.025391 -1.196289 +48.046875 
-0.854492 -2.246094 +48.046875 
-0.756836 -2.246094 +48.046875 
+0.952148 +0.781250 +48.120117 
+2.075195 +2.172852 +48.071289 
+1.562500 -0.244141 +48.046875 
-0.708008 -5.126953 +48.071289 
-2.172852 -4.931641 +48.046875 
-2.197266 -4.199219 +48.095703 
-1.538086 -4.687500 +48.095703 
-0.292969 -5.517578 +48.071289 
-0.903320 -5.224609 +48.120117 
-2.392578 -4.907227 +48.095703 
-3.442383 -4.394531 +48.071289 
-2.856445 -4.199219 +48.071289 
-1.611328 -3.955078 +48.046875 
-1.171875 -5.224609 +48.095703 
+1.293945 -4.077148 +48.046875 
+3.833008 -1.269531 +48.095703 
+1.782227 -3.369141 +48.046875 
-3.833008 -10.083008 +48.071289 
-6.103516 -13.330078 +48.071289 
-3.369141 -9.765625 +48.022461 
-0.488281 -3.564453 +48.095703 
-0.512695 -0.781250 +48.095703 
-1.611328 -3.540039 +48.046875 
-2.465820 -5.908203 +48.046875 
-3.149414 -6.518555 +48.095703 
-2.392578 -7.177734 +48.071289 
+1.000977 -6.298828 +48.046875 
+1.562500 -5.810547 +48.071289 
-1.074219 -5.371094 +48.071289 
-2.026367 -3.784180 +48.071289 
+0.659180 -0.390625 +48.071289 
+4.565430 +1.489258 +48.071289 
+8.129883 +3.173828 +48.071289 
+9.179688 +3.955078 +48.095703 
+7.153320 +4.516602 +48.095703 
+3.247070 +2.954102 +48.071289 
-0.488281 +2.807617 +48.071289 
-2.343750 +3.149414 +48.095703 
+0.219727 +2.026367 +48.120117 
+4.052734 +1.782227 +48.071289 
+4.687500 +2.001953 +48.046875 
+2.978516 +1.831055 +48.071289 
+0.854492 +0.561523 +48.095703 
-0.048828 +1.074219 +48.071289 
-0.366211 +2.001953 +48.071289 
-0.659180 +3.564453 +48.095703 
-1.977539 +1.708984 +48.095703 
-0.683594 -0.073242 -1.318359 
+1.831055 -0.659180 -1.318359 
+1.660156 +0.000000 -1.318359 
+0.195313 -1.391602 -1.318359 
+1.245117 +0.341797 -1.318359 
+3.857422 +5.615234 -1.318359 
+4.565430 +6.787109 -1.318359 
+3.002930 +2.709961 -1.318359 
+2.880859 +1.269531 -1.318359 
+4.345703 +3.344727 -1.318359 
+5.834961 +4.833984 -1.318359 
