x0000,y0000
7.7511004402,6.6641600593
7.7551020408,11.4496728827
7.7591036415,10.9632411819
7.7631052421,6.0627403638
7.7671068427,0.1048082258
7.7711084434,0.6137583991
7.7751100440,-6.74168906
7.7791116447,-4.0049780569
7.7831132453,7.3423345427
7.7871148459,6.9876293186
7.7911164466,9.5171976233
7.7951180472,6.2020897113
7.7991196479,3.0375700195
7.8031212485,5.360490853
7.8071228491,3.1841363126
7.8111244498,5.0449131795
7.8151260504,7.6389501046
7.8191276511,6.8855489109
7.8231292517,11.2440981877
7.8271308523,-10.3764352078
7.831132453,-10.5326232682
7.8351340536,7.1043177658
7.8391356543,1.7175032826
7.8431372549,5.3025095537
7.8471388555,9.5467161025
7.8511404562,13.3501690784
7.8551420568,24.0541320824
7.8591436575,25.9199564099
7.8631452581,20.4887129652
7.8671468587,13.6670036535
7.8711484594,11.7653466104
7.8751500600,12.3775121937
7.8791516607,13.4869063071
7.8831532613,17.1442390503
7.8871548619,13.9051950911
7.8911564626,27.3552191229
7.8951580632,17.9580011216
7.8991596639,7.6765202017
7.9031612645,12.2721540939
7.9071628651,10.6542794246
7.9111644658,6.4266790048
7.9151660664,10.8821986571
7.9191676671,14.8062814088
7.9231692677,15.9119061903
7.9271708683,21.5241282329
7.931172469,18.8423244791
7.9351740696,14.0230646871
7.9391756703,11.7839117898
7.9431772709,7.8297693927
7.9471788715,10.4739252611
7.9511804722,13.2168291115
7.9551820728,16.3571117071
7.9591836735,8.0927523624
7.9631852741,1.7599649381
7.9671868747,0.1965862459
7.9711884754,0.4819305830
7.9751900760,7.2037457331
7.9791916767,7.5552329791
7.9831932773,8.7069266998
7.987194878,8.5906126047
7.9911964786,13.9577400794
7.9951980792,12.6903250103
7.9991996799,11.4861482553
8.0032012805,18.9644678858
8.0072028812,19.1330318343
8.0112044818,14.300758527
8.0152060824,12.9833869083
8.0192076831,18.2259677989
8.0232092837,9.7736301686
8.0272108844,5.4200720669
8.031212485,7.8123327369
8.0352140856,2.3651706597
8.0392156863,6.1216267583
8.0432172869,14.8751619073
8.0472188876,8.0747496198
8.0512204882,8.9184481833
8.0552220888,20.2083151528
8.0592236895,12.2485567555
8.0632252901,7.5969130879
8.0672268908,8.3175619644
8.0712284914,10.2943064850
8.0752300920,11.8439970062
8.0792316927,8.5798571785
8.0832332933,17.5206556443
8.087234894,22.1038761208
8.0912364946,7.0269314269
8.0952380952,-2.5329658824
8.0992396959,2.9402493911
8.1032412965,12.7119377339
8.1072428972,13.0904151661
8.1112444978,13.0073696422
8.1152460984,10.7216806044
8.1192476991,5.5139975009
8.1232492997,4.6900993565
8.1272509004,-2.1381725647
8.1312525010,-4.2904416684
8.1352541016,8.5795719404
8.1392557023,10.8158036062
8.1432573029,1.7569136778
8.1472589036,-2.0450057064
8.1512605042,3.1840632318
8.1552621048,8.8633213727
8.1592637055,14.4966782352
8.1632653061,6.5115997209
8.1672669068,2.4351992972
8.1712685074,4.4305324031
8.1752701080,4.6101381016
8.1792717087,4.1553852160
8.1832733093,7.1110069156
8.18727491,8.2722524626
8.1912765106,8.0531608504
8.1952781112,4.5945982941
8.1992797119,-2.9555264720
8.2032813125,0.7116826141
8.2072829132,0.1834996935
8.2112845138,11.1816292474
8.2152861144,-1.8692473006
8.2192877151,-6.8122887677
8.2232893157,-1.5513081817
8.2272909164,-3.08912206
8.2312925170,-4.2032665749
8.2352941176,-3.0318731353
8.2392957183,-6.1480210002
8.2432973189,9.4619659718
8.2472989196,10.4554463293
8.2513005202,10.8918129869
8.2553021208,8.8923894761
8.2593037215,2.025073713
8.2633053221,-4.1717439036
8.2673069228,-4.7737799081
8.2713085234,-8.7508389647
8.2753101240,-2.1293656496
8.2793117247,0.9236661015
8.2833133253,9.3615331489
8.287314926,9.4691006433
8.2913165266,3.2883960454
8.2953181273,-0.5778435504
8.2993197279,-8.5935043523
8.3033213285,-7.8795158671
8.3073229292,-7.8104557234
8.3113245298,0.6533398821
8.3153261305,-2.7952196712
8.3193277311,-2.6550153219
8.3233293317,-5.5263910231
8.3273309324,-10.8728752336
8.3313325330,-4.029886642
8.3353341337,-2.0887845926
8.3393357343,-6.3508630319
8.3433373349,1.2967303383
8.3473389356,-1.783643848
8.3513405362,-6.0848219269
8.3553421369,2.3167286476
8.3593437375,-6.3235967075
8.3633453381,-0.3776290637
8.3673469388,-2.7003911643
8.3713485394,-6.1892214762
8.3753501401,-8.9696549359
8.3793517407,-4.9370128369
8.3833533413,-7.4177545699
8.387354942,-7.9711028756
8.3913565426,-4.9692690723
8.3953581433,-4.3764642219
8.3993597439,-2.4519803381
8.4033613445,-1.471933377
8.4073629452,-7.5877216697
8.4113645458,2.1706553234
8.4153661465,7.5641845312
8.4193677471,4.0702034390
8.4233693477,-2.6577641037
8.4273709484,-6.1815326281
8.4313725490,-6.6562188948
8.4353741497,-9.3305904172
8.4393757503,-3.0756429026
8.4433773509,4.8613760696
8.4473789516,-3.9174507930
8.4513805522,-5.5442788012
8.4553821529,-12.6482355678
8.4593837535,-19.1056572784
8.4633853541,-18.1729281873
8.4673869548,-14.0031988696
8.4713885554,-14.0347283697
8.4753901561,-11.7845887735
8.4793917567,-10.4557481718
8.4833933573,-10.9831611352
8.487394958,-10.5282539780
8.4913965586,-7.3839479413
8.4953981593,-9.6807052662
8.4993997599,-12.6090528784
8.5034013605,-12.8275055107
8.5074029612,-14.9268333242
8.5114045618,-8.77854939
8.5154061625,-9.3601172915
8.5194077631,-7.3834587233
8.5234093637,8.4606676399
8.5274109644,9.7741236276
8.5314125650,10.8144312118
8.5354141657,6.4439367387
8.5394157663,3.8681100913
8.5434173669,9.0921495044
8.5474189676,7.5978543337
8.5514205682,3.7857362664
8.5554221689,9.7471281696
8.5594237695,16.3618081619
8.5634253701,11.434647555
8.5674269708,6.3614428855
8.5714285714,6.4120369640
8.5754301721,-0.0156433293
8.5794317727,-2.0287877793
8.5834333733,0.8905958489
8.587434974,-4.9354585083
8.5914365746,2.6594910326
8.5954381753,-3.8766636626
8.5994397759,-0.6622786260
8.6034413766,0.5924649717
8.6074429772,-6.6221711388
8.6114445778,-1.3772394622
8.6154461785,-5.3062512898
8.6194477791,-8.3466481021
8.6234493798,-1.4000733044
8.6274509804,-2.5692626132
8.6314525810,4.2329402009
8.6354541817,3.0404916421
8.6394557823,-6.2917177522
8.643457383,-0.9798694404
8.6474589836,2.5729902938
8.6514605842,2.2075078925
8.6554621849,-1.0336966396
8.6594637855,-4.5236945763
8.6634653862,7.5616666593
8.6674669868,5.8487250814
8.6714685874,1.8991928274
8.6754701881,-1.5653925988
8.6794717887,4.9889659362
8.6834733894,10.5573232046
8.68747499,0.2150297636
8.6914765906,-2.0944726120
8.6954781913,6.5075103812
8.6994797919,9.3041352963
8.7034813926,6.5085376832
8.7074829932,2.8690582371
8.7114845938,1.7378193726
8.7154861945,-4.8964160342
8.7194877951,-4.1093814857
8.7234893958,-0.4897932792
8.7274909964,1.6141853687
8.7314925970,7.0120376899
8.7354941977,5.7986111932
8.7394957983,2.0695485501
8.743497399,2.573565121
8.7474989996,9.4354968702
8.7515006002,16.8997236235
8.7555022009,7.4736708855
8.7595038015,5.0308080854
8.7635054022,3.5407009893
8.7675070028,0.7754399766
8.7715086034,4.3281517021
8.7755102041,6.6835587259
8.7795118047,2.5159628681
8.7835134054,2.2136178260
8.7875150060,-3.7891900068
8.7915166066,-2.1850381346
8.7955182073,-1.8239277994
8.7995198079,1.9824114574
8.8035214086,2.6587162954
8.8075230092,-3.6163253497
8.8115246098,-4.6971121294
8.8155262105,-5.6171175719
8.8195278111,-3.1619923227
8.8235294118,-6.3199061255
8.8275310124,-12.9353351705
8.8315326130,-15.595502687
8.8355342137,-10.4050494350
8.8395358143,3.2148316357
8.843537415,-1.7217824320
8.8475390156,-11.246850341
8.8515406162,-5.4408477077
8.8555422169,-11.2538345089
8.8595438175,-11.2371168631
8.8635454182,-10.0922603499
8.8675470188,-12.5393473164
8.8715486194,-15.5928065893
8.8755502201,-14.9164821931
8.8795518207,-11.9282246259
8.8835534214,-16.8174647578
8.8875550220,-21.6975322989
8.8915566226,-17.5305580276
8.8955582233,-20.9177788831
8.8995598239,-24.0748229393
8.9035614246,-16.5002108348
8.9075630252,-14.5244762489
8.9115646259,-11.5097009507
8.9155662265,-16.8600322947
8.9195678271,-16.7450052419
8.9235694278,-14.8195190865
8.9275710284,-15.928873235
8.9315726291,-13.8206088343
8.9355742297,-7.5223063685
8.9395758303,-10.8574101060
8.943577431,-21.0930567054
8.9475790316,-25.9808379087
8.9515806323,-18.7018489884
8.9555822329,-23.4974486363
8.9595838335,-24.734555122
8.9635854342,-22.5879351758
8.9675870348,-21.3175013545
8.9715886355,-11.5745788288
8.9755902361,-12.7299599822
8.9795918367,-20.4238791344
8.9835934374,-15.6303572335
8.9875950380,-17.3774673099
8.9915966387,-19.5471106011
8.9955982393,-21.1108740597
8.9995998399,-21.8305744239
9.0036014406,-22.3315924039
9.0076030412,-23.7237952936
9.0116046419,-18.0246443693
9.0156062425,-16.9225854039
9.0196078431,-19.1504565486
9.0236094438,-19.1410988217
9.0276110444,-19.767052172
9.0316126451,-21.0145364065
9.0356142457,-23.5779397253
9.0396158463,-24.6557808703
9.043617447,-26.9060812076
9.0476190476,-24.5173350048
9.0516206483,-21.6226101562
9.0556222489,-22.0729283865
9.0596238495,-28.3889898319
9.0636254502,-36.9705785828
9.0676270508,-34.1535134326
9.0716286515,-28.0670218494
9.0756302521,-30.4376888528
9.0796318527,-18.2422912806
9.0836334534,-11.4069356734
9.0876350540,-7.6994096512
9.0916366547,-1.6960548003
9.0956382553,-0.3679097211
9.0996398559,6.1482729875
9.1036414566,18.5705840684
9.1076430572,17.1853319217
9.1116446579,23.3101136029
9.1156462585,37.3574735784
9.1196478591,51.6378249545
9.1236494598,52.4187122639
9.1276510604,50.8291227050
9.1316526611,54.3872628351
9.1356542617,52.7468766909
9.1396558623,62.8249687629
9.143657463,66.8209069552
9.1476590636,67.2075671862
9.1516606643,68.5808314804
9.1556622649,67.4549800337
9.1596638655,67.8677533124
9.1636654662,64.6617299094
9.1676670668,61.4801650654
9.1716686675,62.4365347357
9.1756702681,52.4871046911
9.1796718687,53.0974675540
9.1836734694,54.0820267865
9.1876750700,52.8441637227
9.1916766707,54.3037197687
9.1956782713,48.6632193157
9.1996798719,48.8716891453
9.2036814726,45.5717115419
9.2076830732,34.9487916530
9.2116846739,33.3854506445
9.2156862745,25.3314667631
9.2196878752,22.9332827546
9.2236894758,18.616189556
9.2276910764,21.9385408463
9.2316926771,27.6019811149
9.2356942777,19.1031912583
9.2396958784,24.5469054152
9.243697479,19.4285587031
9.2476990796,12.3662982358
9.2517006803,9.0496282255
9.2557022809,1.1712435322
9.2597038816,4.5707814034
9.2637054822,4.2252984977
9.2677070828,-0.1457972822
9.2717086835,3.4336853471
9.2757102841,0.4884597909
9.2797118848,1.4778757083
9.2837134854,2.0082769829
9.2877150860,-11.2978450312
9.2917166867,-5.0053942145
9.2957182873,-6.8579848946
9.299719888,-5.2890344518
9.3037214886,-6.7797101342
9.3077230892,-6.763928821
9.3117246899,-3.0343893632
9.3157262905,-7.6700554093
9.3197278912,-3.6795586439
9.3237294918,-1.1761823765
9.3277310924,-0.6790051001
9.3317326931,-0.6078139655
9.3357342937,-2.6848634950
9.3397358944,-4.5560752524
9.343737495,-3.2913622803
9.3477390956,-2.3827456567
9.3517406963,-0.9657187628
9.3557422969,-3.3165376248
9.3597438976,-2.4055951394
9.3637454982,0.0035944487
9.3677470988,0.6672933282
9.3717486995,6.6928910122
9.3757503001,3.4081991599
9.3797519008,-0.6187695842
9.3837535014,-3.1292967134
9.3877551020,-6.4739338085
9.3917567027,-5.6171781123
9.3957583033,-11.3304166246
9.399759904,-11.7645642768
9.4037615046,-2.9057975136
9.4077631052,-9.1956893767
9.4117647059,-17.2708960499
9.4157663065,-22.2445146023
9.4197679072,-20.9417183172
9.4237695078,-24.7991920593
9.4277711084,-18.2290366717
9.4317727091,-8.1493108332
9.4357743097,-16.8287768784
9.4397759104,-16.6558767676
9.4437775110,-16.4491273556
9.4477791116,-18.0260076812
9.4517807123,-7.3977478184
9.4557823129,-14.3475503269
9.4597839136,-21.3794972486
9.4637855142,-17.2929561467
9.4677871148,-17.5496109163
9.4717887155,-14.9443439647
9.4757903161,-10.3048793838
9.4797919168,-9.3755149683
9.4837935174,-10.5236085917
9.4877951180,-12.6143519554
9.4917967187,-12.8839158144
9.4957983193,-11.4576968397
9.49979992,-11.3462366507
9.5038015206,-13.4392088339
9.5078031212,-17.8266069364
9.5118047219,-17.3924805471
9.5158063225,-17.3305559088
9.5198079232,-11.9787028934
9.5238095238,-15.7695016342
9.5278111244,-16.4546622401
9.5318127251,-12.9950577916
9.5358143257,-14.8498369427
9.5398159264,-10.6341530033
9.5438175270,-10.3926488829
9.5478191277,-13.8353066642
9.5518207283,-10.3044000109
9.5558223289,-10.3767649489
9.5598239296,-4.7719871216
9.5638255302,-1.8804288662
9.5678271309,-7.2621357
9.5718287315,-5.4583891767
9.5758303321,-7.9535961367
9.5798319328,-7.6990246413
9.5838335334,0.5032425951
9.5878351341,0.7405579769
9.5918367347,11.0305718913
9.5958383353,4.2231995954
9.599839936,-4.5398725016
9.6038415366,-4.9401123881
9.6078431373,-4.0265634955
9.6118447379,0.1252921988
9.6158463385,-1.9046433016
9.6198479392,1.4528013032
9.6238495398,-0.8719160804
9.6278511405,-1.6195536004
9.6318527411,-0.6173096280
9.6358543417,-3.5326130155
9.6398559424,-0.2812623812
9.6438575430,-0.6916179247
9.6478591437,-3.6539434171
9.6518607443,-4.4655166911
9.6558623449,-8.5632144274
9.6598639456,-7.9683149191
9.6638655462,-1.6869865252
9.6678671469,-1.2115685181
9.6718687475,4.9866487822
9.6758703481,9.5642042505
9.6798719488,0.5802517843
9.6838735494,-0.9883507291
9.6878751501,-0.4525334103
9.6918767507,-0.698597034
9.6958783513,-6.8803430477
9.699879952,-4.1431494782
9.7038815526,-0.8596781842
9.7078831533,-2.8112492878
9.7118847539,-5.2809414068
9.7158863545,-8.1578085266
9.7198879552,-1.1880170521
9.7238895558,13.8216900224
9.7278911565,4.4896064448
9.7318927571,3.7449829723
9.7358943577,4.6901809281
9.7398959584,-3.6672916904
9.7438975590,-7.4224504404
9.7478991597,-2.1303051649
9.7519007603,3.4498318144
9.7559023609,4.3025509188
9.7599039616,7.0473834757
9.7639055622,5.9376272839
9.7679071629,0.5991292892
9.7719087635,1.5573594722
9.7759103641,-1.4556978775
9.7799119648,2.4195179921
9.7839135654,2.3372139288
9.7879151661,-4.4646628690
9.7919167667,-1.6861846561
9.7959183673,-4.2327457500
9.799919968,2.7735130801
9.8039215686,5.6284328450
9.8079231693,-0.7144024399
9.8119247699,-3.6572502353
9.8159263705,-5.98636332
9.8199279712,-13.2573725768
9.8239295718,-10.1026829161
9.8279311725,-8.7069772189
9.8319327731,-6.2305220991
9.8359343737,-11.2114489533
9.8399359744,-9.6300891569
9.8439375750,-4.7184786778
9.8479391757,-2.3558030609
9.8519407763,-4.0860898942
9.855942377,-12.8234190270
9.8599439776,-8.6772159525
9.8639455782,0.7657295811
9.8679471789,0.0871637852
9.8719487795,-0.1442136456
9.8759503802,7.2751842604
9.8799519808,12.3613875123
9.8839535814,14.9588458400
9.8879551821,13.6020515070
9.8919567827,19.2546334474
9.8959583834,13.1304363051
9.899959984,14.3916295380
9.9039615846,14.4081338044
9.9079631853,6.8047799787
9.9119647859,11.189844166
9.9159663866,12.6854688436
9.9199679872,6.3625877331
9.9239695878,9.2286406551
9.9279711885,12.0781939537
9.9319727891,18.7241180364
9.9359743898,9.0092272831
9.9399759904,5.7703987668
9.9439775910,1.4474753469
9.9479791917,0.8710330854
9.9519807923,16.9965964132
9.955982393,10.3771379736
9.9599839936,4.6914687455
9.9639855942,6.0901119997
9.9679871949,3.1317196484
9.9719887955,6.6446130192
9.9759903962,1.5502487831
9.9799919968,16.3813244628
9.9839935974,8.2668400723
9.9879951981,3.8336618529
9.9919967987,9.9329314862
9.9959983994,6.8142492768
10.,3.7502397303
