onset	duration	trial_type	value	sample
1120.908	1.007	FIRE selected	5	280227
1120.908	0.0	Imagine	22	280227
1125.4	4.489	Rest	24	281350
1128.896	3.497	Start Listen	25	282224
1133.9	5.003	End Listen	4	283475
1133.9	0.001	Box start blinking	1	283475
1135.904	2.005	Box stop blinking	2	283976
1136.912	1.007	WIND selected	27	284228
1136.912	0.001	Imagine	22	284228
1141.392	4.482	Rest	24	285348
1144.892	3.496	Start Listen	25	286223
1149.896	5.004	End Listen	4	287474
1149.896	0.0	Box start blinking	1	287474
1151.9	2.005	Box stop blinking	2	287975
1152.908	1.007	WATER selected	26	288227
1152.908	0.001	Imagine	22	288227
1157.396	4.489	Rest	24	289349
1160.892	3.497	Start Listen	25	290223
1165.896	5.003	End Listen	4	291474
1165.896	0.0	Box start blinking	1	291474
1167.9	2.006	Box stop blinking	2	291975
1168.908	1.006	ELECTRICITY selected	3	292227
1168.908	0.0	Imagine	22	292227
1173.4	4.491	Rest	24	293350
1176.896	3.497	Start Listen	25	294224
1181.9	5.002	End Listen	4	295475
1181.9	0.001	Box start blinking	1	295475
1183.904	2.005	Box stop blinking	2	295976
1184.912	1.007	FIRE selected	5	296228
1184.912	0.0	Imagine	22	296228
1189.392	4.483	Rest	24	297348
1192.892	3.496	Start Listen	25	298223
1197.892	5.004	End Listen	4	299473
1197.896	0.0	Box start blinking	1	299474
1199.9	2.005	Box stop blinking	2	299975
1200.908	1.007	WIND selected	27	300227
1200.908	0.001	Imagine	22	300227
1205.396	4.489	Game Finished	6	301349
