EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
18.092,16.020,16.045,14.660,7.575,63.086,21.319,25.614,-0.099,1.007,-0.119,-1.099,-1.526,-1.373,66.667,11127.000,1.000
21.905,22.020,20.564,18.513,14.163,66.752,23.248,27.115,-0.100,1.007,-0.119,-1.190,-1.587,-1.495,66.667,11128.000,1.000
24.080,24.159,22.095,19.584,16.753,66.689,22.316,25.164,-0.103,1.008,-0.119,-1.282,-1.495,-1.495,66.667,11129.000,1.000
23.519,21.162,19.716,17.137,14.072,62.579,18.766,20.059,-0.103,1.006,-0.117,-1.343,-1.495,-1.526,66.667,11130.000,1.000
20.144,13.691,13.868,11.725,6.777,55.086,13.238,12.484,-0.104,1.005,-0.120,-1.434,-1.526,-1.434,66.667,11131.000,1.000
15.006,4.155,6.243,5.078,-2.651,45.925,6.774,3.853,-0.103,1.005,-0.119,-1.465,-1.617,-1.434,66.667,11132.000,1.000
9.880,-4.229,-0.841,-0.637,-10.854,37.613,0.678,-3.820,-0.104,1.004,-0.118,-1.312,-1.709,-1.404,66.667,11133.000,1.000
6.278,-9.047,-5.598,-3.996,-15.410,32.506,-3.968,-8.897,-0.104,1.003,-0.118,-1.282,-1.740,-1.312,66.667,11134.000,1.000
4.591,-9.856,-7.634,-4.997,-16.075,31.165,-6.655,-10.781,-0.104,1.003,-0.116,-1.312,-1.678,-1.312,66.667,11135.000,1.000
4.143,-7.912,-7.689,-4.628,-14.200,32.335,-7.422,-9.713,-0.102,1.004,-0.113,-1.312,-1.587,-1.221,66.667,11136.000,1.000
4.030,-4.905,-6.630,-3.835,-11.224,34.355,-6.617,-6.465,-0.103,1.002,-0.113,-1.282,-1.587,-1.129,66.667,11137.000,1.000
3.876,-1.989,-4.822,-2.914,-7.935,36.337,-4.741,-2.248,-0.102,1.002,-0.118,-1.160,-1.587,-1.190,66.667,11138.000,1.000
3.828,0.263,-2.412,-1.766,-4.710,38.348,-2.361,1.612,-0.105,1.001,-0.116,-1.221,-1.556,-1.099,66.667,11139.000,1.000
4.135,1.589,0.139,-0.374,-1.899,40.292,0.034,4.238,-0.105,1.001,-0.115,-1.129,-1.526,-1.068,66.667,11140.000,1.000
4.825,1.934,2.021,0.994,0.115,41.463,2.058,5.394,-0.103,1.001,-0.118,-1.221,-1.434,-1.068,66.667,11141.000,1.000
5.629,1.472,2.499,1.838,1.021,40.993,3.327,5.214,-0.103,1.002,-0.119,-1.190,-1.495,-1.068,66.667,11142.000,1.000
6.101,0.540,1.383,1.693,0.703,38.619,3.479,3.953,-0.104,1.005,-0.118,-1.099,-1.556,-1.129,66.667,11143.000,1.000
5.852,-0.520,-0.861,0.436,-0.628,35.257,2.368,1.948,-0.103,1.006,-0.118,-1.068,-1.587,-1.251,66.667,11144.000,1.000
4.693,-1.513,-3.432,-1.607,-2.441,32.128,0.304,-0.311,-0.102,1.008,-0.119,-1.160,-1.526,-1.251,66.667,11145.000,1.000
2.653,-2.463,-5.626,-3.837,-4.214,29.938,-1.984,-2.266,-0.103,1.009,-0.115,-1.251,-1.587,-1.221,66.667,11146.000,1.000
0.084,-3.393,-6.976,-5.599,-5.563,28.871,-3.647,-3.465,-0.101,1.008,-0.115,-1.282,-1.587,-1.251,66.667,11147.000,1.000
-2.236,-4.022,-7.134,-6.286,-5.995,29.110,-3.929,-3.476,-0.102,1.005,-0.114,-1.312,-1.617,-1.282,66.667,11148.000,1.000
-3.331,-3.814,-5.908,-5.460,-4.816,31.255,-2.241,-1.719,-0.101,1.001,-0.114,-1.434,-1.556,-1.190,66.667,11149.000,1.000
-2.642,-2.450,-3.558,-3.131,-1.626,35.368,1.456,2.140,-0.103,0.996,-0.119,-1.312,-1.556,-1.282,66.667,11150.000,1.000
-0.509,-0.308,-0.931,0.009,3.019,40.286,6.188,7.452,-0.103,0.995,-0.119,-1.129,-1.556,-1.434,66.667,11151.000,1.000
2.090,1.716,0.996,2.899,7.772,44.115,10.299,12.670,-0.102,0.995,-0.117,-1.007,-1.617,-1.373,66.667,11152.000,1.000
4.218,2.816,1.699,4.712,11.344,45.365,12.392,16.303,-0.103,0.996,-0.116,-0.916,-1.678,-1.373,66.667,11153.000,1.000
5.406,2.681,1.302,5.212,13.158,44.000,12.109,17.724,-0.107,0.997,-0.120,-0.763,-1.801,-1.373,66.667,11154.000,1.000
5.660,1.477,0.326,4.710,13.361,40.978,10.284,17.281,-0.109,0.996,-0.118,-0.610,-1.862,-1.465,66.667,11155.000,1.000
5.071,-0.529,-0.849,3.575,12.377,37.342,8.238,15.727,-0.108,0.997,-0.116,-0.641,-1.923,-1.465,66.667,11156.000,1.000
3.563,-3.196,-2.270,1.885,10.664,33.642,6.862,13.720,-0.110,0.999,-0.117,-0.549,-2.228,-1.648,66.667,11157.000,1.000
1.178,-6.288,-4.109,-0.358,8.797,30.043,6.297,11.711,-0.111,0.999,-0.120,-0.519,-2.319,-1.709,66.667,11158.000,1.000
-1.669,-9.260,-6.294,-2.931,7.396,26.892,6.181,9.867,-0.111,0.997,-0.120,-0.519,-2.563,-1.770,66.667,11159.000,1.000
-4.261,-11.312,-8.404,-5.310,6.938,24.512,6.134,8.208,-0.111,0.998,-0.118,-0.519,-2.686,-1.923,66.667,11160.000,1.000
-5.855,-11.671,-9.766,-6.792,7.650,23.166,6.134,6.912,-0.112,1.000,-0.118,-0.397,-2.808,-1.923,66.667,11161.000,1.000
-6.133,-10.072,-9.841,-6.901,9.224,22.884,6.272,6.032,-0.110,1.003,-0.118,-0.519,-2.991,-2.014,66.667,11162.000,1.000
-5.583,-7.145,-8.728,-5.873,10.629,23.041,6.163,4.918,-0.108,1.002,-0.118,-0.397,-3.174,-2.045,66.667,11163.000,1.000
-5.273,-4.183,-7.144,-4.528,10.760,22.825,5.052,2.700,-0.110,1.002,-0.117,-0.519,-3.265,-1.984,66.667,11164.000,1.000
-5.994,-2.359,-5.823,-3.541,9.336,21.764,2.622,-0.625,-0.112,1.002,-0.119,-0.610,-3.357,-1.953,66.667,11165.000,1.000
-7.672,-2.142,-5.029,-3.039,6.875,20.183,-0.618,-4.220,-0.112,1.004,-0.118,-0.519,-3.448,-1.862,66.667,11166.000,1.000
-9.598,-3.204,-4.638,-2.808,4.132,18.863,-3.673,-7.257,-0.111,1.004,-0.117,-0.641,-3.662,-1.862,66.667,11167.000,1.000
-11.093,-4.720,-4.477,-2.666,1.756,18.224,-5.663,-9.370,-0.112,1.006,-0.116,-0.702,-3.754,-1.892,66.667,11168.000,1.000
-11.913,-5.868,-4.512,-2.635,0.078,18.264,-6.285,-10.601,-0.110,1.007,-0.117,-0.885,-3.754,-1.801,66.667,11169.000,1.000
-12.125,-6.235,-4.752,-2.783,-0.916,18.602,-5.903,-11.220,-0.110,1.008,-0.115,-1.068,-3.815,-1.801,66.667,11170.000,1.000
-11.815,-5.826,-5.083,-3.023,-1.350,18.956,-5.221,-11.463,-0.109,1.008,-0.115,-1.221,-3.967,-1.709,66.667,11171.000,1.000
-11.056,-4.833,-5.242,-3.082,-1.183,19.300,-4.751,-11.306,-0.109,1.010,-0.117,-1.373,-3.937,-1.709,66.667,11172.000,1.000
-10.089,-3.561,-4.953,-2.721,-0.390,19.514,-4.616,-10.692,-0.108,1.010,-0.116,-1.434,-3.998,-1.678,66.667,11173.000,1.000
-9.357,-2.431,-4.025,-1.948,0.774,19.632,-4.765,-9.818,-0.107,1.013,-0.117,-1.526,-3.937,-1.556,66.667,11174.000,1.000
-9.009,-1.589,-2.227,-0.782,2.150,20.045,-4.861,-8.679,-0.105,1.013,-0.115,-1.709,-3.815,-1.404,66.667,11175.000,1.000
-8.517,-0.627,0.705,0.947,4.074,21.593,-4.114,-6.624,-0.106,1.012,-0.114,-1.923,-3.723,-1.251,66.667,11176.000,1.000
-7.210,0.901,4.514,3.203,6.892,24.628,-2.017,-3.171,-0.107,1.011,-0.115,-2.075,-3.723,-1.129,66.667,11177.000,1.000
-5.209,2.660,7.969,5.205,10.059,27.890,0.584,0.745,-0.106,1.008,-0.118,-2.228,-3.571,-0.946,66.667,11178.000,1.000
-3.364,3.737,9.523,5.834,12.271,29.449,1.931,3.166,-0.106,1.008,-0.117,-2.258,-3.540,-0.916,66.667,11179.000,1.000
-2.230,3.810,8.712,4.819,12.787,28.367,1.238,3.138,-0.106,1.006,-0.116,-2.380,-3.448,-0.732,66.667,11180.000,1.000
-1.646,3.494,6.559,3.091,12.164,25.538,-0.500,1.713,-0.108,1.006,-0.117,-2.472,-3.296,-0.702,66.667,11181.000,1.000
-1.342,3.425,4.473,1.831,11.486,22.635,-1.665,0.762,-0.107,1.005,-0.115,-2.502,-3.235,-0.763,66.667,11182.000,1.000
-1.404,3.632,3.200,1.581,11.354,20.569,-1.214,1.513,-0.108,1.002,-0.112,-2.411,-3.204,-0.824,66.667,11183.000,1.000
-2.118,3.797,2.697,2.072,11.667,19.344,0.940,3.975,-0.108,1.000,-0.113,-2.441,-3.113,-0.763,66.667,11184.000,1.000
-3.728,3.518,2.354,2.370,11.784,18.101,3.555,6.618,-0.107,0.999,-0.111,-2.380,-3.113,-0.671,66.667,11185.000,1.000
-6.235,2.412,1.352,1.277,10.936,15.789,4.237,6.933,-0.111,0.996,-0.111,-2.258,-3.265,-0.610,66.667,11186.000,1.000
-9.052,0.600,-0.567,-1.638,9.079,12.158,1.363,3.673,-0.112,0.995,-0.113,-2.289,-3.204,-0.763,66.667,11187.000,1.000
-10.966,-1.007,-2.618,-5.314,7.275,8.018,-4.001,-1.510,-0.111,0.996,-0.113,-2.075,-3.204,-0.824,66.667,11188.000,1.000
-10.944,-1.382,-3.604,-7.914,6.880,4.805,-8.873,-5.291,-0.114,0.997,-0.115,-2.075,-3.265,-0.946,66.667,11189.000,1.000
-9.039,-0.363,-3.028,-8.288,8.385,3.310,-10.866,-5.341,-0.113,0.998,-0.110,-2.045,-3.235,-1.007,66.667,11190.000,1.000
-6.343,1.202,-1.433,-6.692,10.944,3.354,-9.673,-1.944,-0.114,0.997,-0.114,-1.984,-3.235,-1.007,66.667,11191.000,1.000
-4.035,2.202,0.183,-4.296,12.817,4.189,-6.665,2.446,-0.114,0.997,-0.111,-1.923,-3.235,-1.038,66.667,11192.000,1.000
-2.646,2.068,1.080,-2.268,12.424,4.772,-3.680,4.976,-0.113,0.995,-0.108,-1.740,-3.387,-1.129,66.667,11193.000,1.000
-2.158,0.921,1.021,-1.287,9.352,4.416,-2.084,4.086,-0.114,0.995,-0.111,-1.526,-3.357,-1.007,66.667,11194.000,1.000
-2.446,-0.705,0.145,-1.470,4.621,2.964,-2.337,0.190,-0.112,0.995,-0.110,-1.404,-3.357,-1.068,66.667,11195.000,1.000
-3.428,-2.178,-1.181,-2.459,-0.009,0.939,-3.962,-4.821,-0.113,0.997,-0.106,-1.373,-3.387,-1.099,66.667,11196.000,1.000
-4.796,-2.858,-2.382,-3.529,-2.830,-0.687,-5.795,-8.575,-0.110,0.996,-0.111,-1.160,-3.265,-1.129,66.667,11197.000,1.000
-5.820,-2.149,-2.730,-3.821,-2.580,-1.149,-6.478,-9.137,-0.108,1.000,-0.109,-1.129,-3.204,-1.129,66.667,11198.000,1.000
-5.746,0.138,-1.776,-2.835,1.116,-0.102,-5.203,-5.907,-0.106,0.998,-0.111,-1.007,-3.143,-1.129,66.667,11199.000,1.000
-4.441,3.469,0.209,-0.776,7.304,2.010,-2.193,-0.052,-0.109,0.999,-0.109,-1.007,-3.052,-1.038,66.667,11200.000,1.000
-2.655,6.665,2.294,1.461,13.782,4.248,1.381,6.031,-0.109,1.001,-0.110,-0.885,-2.991,-1.007,66.667,11201.000,1.000
-1.680,8.347,3.323,2.669,17.895,5.544,3.928,9.821,-0.108,0.999,-0.111,-0.824,-2.930,-1.068,66.667,11202.000,1.000
-2.513,7.630,2.561,2.043,17.803,4.834,4.273,9.822,-0.108,1.000,-0.114,-0.702,-2.869,-1.099,66.667,11203.000,1.000
-5.065,4.749,0.250,-0.202,13.570,1.922,2.412,6.308,-0.108,1.000,-0.113,-0.519,-2.777,-1.129,66.667,11204.000,1.000
-8.129,1.075,-2.379,-2.864,7.227,-2.266,-0.375,1.185,-0.109,1.000,-0.113,-0.458,-2.686,-1.099,66.667,11205.000,1.000
-10.251,-1.718,-3.873,-4.618,1.606,-6.032,-2.382,-3.170,-0.109,1.005,-0.113,-0.488,-2.686,-1.190,66.667,11206.000,1.000
-10.656,-2.658,-3.504,-4.890,-1.111,-7.891,-2.615,-5.150,-0.109,1.005,-0.114,-0.427,-2.594,-1.282,66.667,11207.000,1.000
-9.427,-1.755,-1.516,-3.907,-0.082,-7.568,-1.135,-4.206,-0.109,1.005,-0.115,-0.397,-2.533,-1.312,66.667,11208.000,1.000
-7.292,0.243,1.148,-2.311,4.052,-5.863,1.333,-0.691,-0.107,1.004,-0.109,-0.519,-2.472,-1.343,66.667,11209.000,1.000
-5.519,2.053,3.049,-1.045,9.119,-4.489,3.692,3.847,-0.104,0.999,-0.109,-0.671,-2.502,-1.404,66.667,11210.000,1.000
-5.562,2.179,2.673,-1.231,12.060,-5.168,4.538,6.726,-0.105,0.996,-0.113,-0.824,-2.350,-1.465,66.667,11211.000,1.000
-8.113,-0.116,-0.577,-3.443,10.866,-8.401,2.766,5.755,-0.104,0.995,-0.116,-0.671,-2.258,-1.465,66.667,11212.000,1.000
-12.455,-4.132,-5.710,-7.065,6.035,-13.258,-1.514,0.922,-0.105,0.995,-0.118,-0.488,-1.984,-1.526,66.667,11213.000,1.000
-17.003,-8.340,-10.814,-10.703,-0.238,-18.005,-6.892,-5.863,-0.104,0.998,-0.115,-0.305,-1.862,-1.587,66.667,11214.000,1.000
-20.208,-11.401,-14.156,-12.962,-5.636,-21.295,-11.313,-11.949,-0.105,1.003,-0.113,-0.214,-1.709,-1.617,66.667,11215.000,1.000
-21.140,-12.611,-14.806,-12.904,-8.442,-22.362,-12.865,-14.822,-0.105,1.004,-0.113,-0.336,-1.587,-1.587,66.667,11216.000,1.000
-19.898,-12.081,-13.010,-10.493,-7.983,-21.082,-10.677,-13.189,-0.106,1.006,-0.116,-0.458,-1.556,-1.648,66.667,11217.000,1.000
-17.611,-10.768,-10.183,-6.866,-5.144,-18.501,-5.623,-8.000,-0.101,1.005,-0.111,-0.549,-1.465,-1.648,66.667,11218.000,1.000
-15.778,-9.993,-8.139,-3.815,-2.085,-16.327,0.033,-2.098,-0.102,1.003,-0.110,-0.549,-1.434,-1.678,66.667,11219.000,1.000
-15.357,-10.540,-7.941,-2.628,-0.823,-16.072,4.009,1.603,-0.104,1.001,-0.112,-0.549,-1.251,-1.617,66.667,11220.000,1.000
-16.370,-12.147,-9.343,-3.406,-1.896,-17.963,5.103,1.734,-0.104,1.000,-0.114,-0.488,-1.038,-1.556,66.667,11221.000,1.000
-18.140,-13.802,-11.178,-5.282,-4.259,-20.800,3.275,-1.328,-0.106,1.001,-0.112,-0.610,-0.916,-1.587,66.667,11222.000,1.000
-19.717,-14.432,-12.130,-7.033,-6.266,-23.011,-0.748,-6.277,-0.105,1.001,-0.112,-0.519,-0.793,-1.617,66.667,11223.000,1.000
-20.341,-13.533,-11.412,-7.669,-6.867,-23.434,-5.743,-11.636,-0.106,1.002,-0.112,-0.427,-0.610,-1.617,66.667,11224.000,1.000
-19.836,-11.441,-9.177,-6.906,-6.128,-22.189,-10.261,-16.017,-0.106,1.003,-0.112,-0.519,-0.580,-1.678,66.667,11225.000,1.000
-18.644,-9.096,-6.396,-5.281,-4.875,-20.412,-13.076,-18.307,-0.107,1.001,-0.113,-0.488,-0.610,-1.678,66.667,11226.000,1.000
-17.305,-7.344,-4.112,-3.603,-3.820,-19.083,-13.430,-17.876,-0.108,1.000,-0.111,-0.488,-0.488,-1.862,66.667,11227.000,1.000
-15.888,-6.305,-2.591,-2.139,-2.913,-18.292,-11.117,-14.690,-0.111,0.999,-0.108,-0.427,-0.458,-2.014,66.667,11228.000,1.000
-14.061,-5.413,-1.249,-0.483,-1.511,-17.186,-6.717,-9.384,-0.114,1.001,-0.110,-0.488,-0.580,-2.075,66.667,11229.000,1.000
-11.488,-3.906,0.780,2.005,0.952,-15.040,-1.471,-3.069,-0.115,1.001,-0.113,-0.488,-0.519,-2.197,66.667,11230.000,1.000
-8.005,-1.245,4.119,5.723,4.458,-11.674,3.432,3.072,-0.115,1.001,-0.115,-0.519,-0.610,-2.197,66.667,11231.000,1.000
-3.859,2.514,8.702,10.368,8.264,-7.465,7.338,8.023,-0.114,1.003,-0.114,-0.519,-0.641,-2.319,66.667,11232.000,1.000
0.094,6.587,13.592,14.768,11.294,-3.508,10.075,11.178,-0.114,1.003,-0.110,-0.458,-0.671,-2.350,66.667,11233.000,1.000
2.842,9.931,17.493,17.494,12.956,-0.797,11.751,12.638,-0.115,1.003,-0.110,-0.519,-0.763,-2.380,66.667,11234.000,1.000
3.993,11.932,19.490,17.768,13.477,0.115,12.508,12.976,-0.115,1.003,-0.108,-0.488,-0.824,-2.380,66.667,11235.000,1.000
3.875,12.489,19.318,15.792,13.280,-0.850,12.304,12.574,-0.115,1.003,-0.110,-0.458,-1.038,-2.411,66.667,11236.000,1.000
2.976,11.709,17.204,12.461,12.394,-3.325,11.071,11.531,-0.115,1.003,-0.112,-0.580,-0.977,-2.380,66.667,11237.000,1.000
1.481,9.693,13.641,8.821,10.555,-6.760,8.944,9.967,-0.116,1.004,-0.110,-0.519,-1.068,-2.472,66.667,11238.000,1.000
-0.753,6.545,9.234,5.574,7.582,-10.353,6.197,8.009,-0.115,1.006,-0.109,-0.549,-1.160,-2.472,66.667,11239.000,1.000
-3.759,2.650,4.721,3.083,3.825,-13.515,3.310,5.830,-0.114,1.006,-0.109,-0.580,-1.160,-2.350,66.667,11240.000,1.000
-6.984,-1.131,1.054,1.682,0.381,-15.837,1.126,3.961,-0.114,1.007,-0.114,-0.671,-1.251,-2.258,66.667,11241.000,1.000
-9.394,-3.797,-0.900,1.643,-1.469,-16.953,0.497,3.148,-0.114,1.006,-0.110,-0.671,-1.251,-2.075,66.667,11242.000,1.000
-10.250,-4.933,-1.006,2.690,-1.360,-17.019,1.468,3.532,-0.113,1.005,-0.109,-0.702,-1.282,-2.014,66.667,11243.000,1.000
-9.688,-4.937,-0.039,3.870,-0.173,-16.504,2.961,4.285,-0.115,1.006,-0.109,-0.793,-1.282,-1.923,66.667,11244.000,1.000
-8.467,-4.443,0.932,4.234,0.926,-16.072,3.628,4.479,-0.115,1.007,-0.111,-0.854,-1.312,-1.923,66.667,11245.000,1.000
-7.332,-3.733,1.288,3.553,1.476,-16.147,3.025,4.129,-0.115,1.004,-0.111,-0.854,-1.373,-1.801,66.667,11246.000,1.000
-6.548,-2.628,1.170,2.459,1.789,-16.534,2.016,4.170,-0.115,1.005,-0.112,-0.946,-1.434,-1.709,66.667,11247.000,1.000
-5.913,-0.869,1.177,1.918,2.315,-16.627,2.035,5.452,-0.115,1.004,-0.111,-0.885,-1.434,-1.556,66.667,11248.000,1.000
-5.307,1.243,1.596,2.283,2.973,-15.713,3.703,7.734,-0.117,1.003,-0.111,-0.854,-1.404,-1.526,66.667,11249.000,1.000
-5.022,2.759,2.037,2.947,3.042,-14.031,6.158,9.665,-0.117,1.001,-0.110,-0.916,-1.495,-1.404,66.667,11250.000,1.000
-5.430,2.783,1.932,3.000,1.675,-12.856,7.661,9.714,-0.117,1.000,-0.110,-0.916,-1.526,-1.404,66.667,11251.000,1.000
-6.508,1.205,1.194,2.135,-1.300,-13.342,6.947,7.346,-0.117,1.000,-0.110,-1.068,-1.617,-1.251,66.667,11252.000,1.000
-7.661,-1.185,0.378,0.990,-5.009,-15.477,4.299,3.576,-0.116,1.003,-0.108,-1.038,-1.556,-1.190,66.667,11253.000,1.000
-7.965,-3.183,0.292,0.606,-8.061,-17.654,1.346,0.282,-0.117,1.001,-0.111,-1.038,-1.556,-1.160,66.667,11254.000,1.000
-6.780,-3.872,1.333,1.495,-9.403,-18.226,-0.281,-1.146,-0.114,1.002,-0.109,-0.946,-1.678,-1.099,66.667,11255.000,1.000
-4.353,-3.156,3.054,3.091,-8.843,-16.927,-0.265,-0.787,-0.115,1.001,-0.108,-0.885,-1.709,-1.190,66.667,11256.000,1.000
-1.834,-1.816,4.304,4.059,-7.219,-14.933,0.201,-0.165,-0.114,1.000,-0.108,-1.007,-1.617,-1.038,66.667,11257.000,1.000
-0.522,-0.948,3.985,3.239,-5.937,-13.976,-0.482,-1.042,-0.115,1.000,-0.106,-1.038,-1.740,-1.068,66.667,11258.000,1.000
-0.862,-1.075,1.938,0.575,-5.819,-14.605,-2.804,-3.746,-0.113,1.002,-0.111,-0.946,-1.709,-0.977,66.667,11259.000,1.000
-2.026,-1.713,-0.812,-2.646,-6.241,-16.002,-5.542,-6.591,-0.115,1.002,-0.109,-1.038,-1.709,-1.038,66.667,11260.000,1.000
-2.649,-1.950,-2.823,-4.679,-5.797,-16.936,-6.823,-7.315,-0.115,1.003,-0.108,-1.038,-1.740,-1.038,66.667,11261.000,1.000
-2.018,-1.418,-3.358,-4.627,-3.888,-16.818,-5.869,-5.245,-0.113,1.006,-0.109,-1.190,-1.648,-0.946,66.667,11262.000,1.000
-0.542,-0.555,-2.781,-2.949,-1.439,-16.126,-3.653,-1.988,-0.112,1.006,-0.109,-1.282,-1.526,-0.916,66.667,11263.000,1.000
0.655,-0.116,-2.079,-1.022,-0.117,-15.570,-2.117,-0.106,-0.111,1.004,-0.110,-1.282,-1.526,-0.916,66.667,11264.000,1.000
0.554,-0.499,-2.133,-0.267,-0.888,-15.793,-2.789,-1.145,-0.111,1.005,-0.108,-1.343,-1.526,-0.977,66.667,11265.000,1.000
-1.041,-1.436,-3.183,-1.369,-3.289,-16.949,-5.723,-4.655,-0.110,1.007,-0.108,-1.343,-1.526,-0.885,66.667,11266.000,1.000
-3.363,-2.204,-4.788,-3.981,-5.864,-18.438,-9.411,-8.674,-0.110,1.007,-0.106,-1.343,-1.404,-0.885,66.667,11267.000,1.000
-5.287,-2.230,-6.291,-7.110,-7.275,-19.563,-11.850,-11.159,-0.111,1.006,-0.108,-1.465,-1.221,-0.824,66.667,11268.000,1.000
-6.171,-1.646,-7.339,-9.813,-7.222,-19.891,-11.942,-11.381,-0.111,1.005,-0.108,-1.465,-1.190,-0.793,66.667,11269.000,1.000
-6.136,-1.204,-8.019,-11.535,-6.526,-19.679,-10.006,-10.131,-0.111,1.004,-0.106,-1.373,-1.129,-0.732,66.667,11270.000,1.000
-5.707,-1.693,-8.580,-12.113,-6.387,-19.457,-7.253,-8.750,-0.111,1.005,-0.106,-1.465,-1.038,-0.702,66.667,11271.000,1.000
-5.271,-3.331,-9.111,-11.638,-7.323,-19.448,-4.829,-7.965,-0.111,1.004,-0.107,-1.495,-0.916,-0.763,66.667,11272.000,1.000
-4.820,-5.543,-9.373,-10.232,-8.677,-19.650,-3.143,-7.464,-0.111,1.004,-0.108,-1.465,-0.885,-0.702,66.667,11273.000,1.000
-4.037,-7.257,-8.911,-7.944,-9.258,-19.595,-1.957,-6.526,-0.112,1.005,-0.105,-1.404,-0.824,-0.793,66.667,11274.000,1.000
-2.502,-7.506,-7.398,-4.894,-8.408,-18.793,-0.984,-4.912,-0.112,1.004,-0.104,-1.465,-0.763,-0.702,66.667,11275.000,1.000
0.042,-5.956,-4.902,-1.460,-6.373,-16.959,-0.203,-2.927,-0.114,1.002,-0.104,-1.434,-0.763,-0.793,66.667,11276.000,1.000
3.549,-2.941,-1.800,1.872,-3.701,-13.992,0.457,-0.616,-0.114,1.002,-0.104,-1.404,-0.793,-0.854,66.667,11277.000,1.000
7.637,0.829,1.412,4.699,-0.731,-10.335,1.268,2.412,-0.116,1.004,-0.105,-1.312,-0.763,-0.916,66.667,11278.000,1.000
11.542,4.385,4.127,6.594,2.063,-6.788,2.285,6.028,-0.119,1.003,-0.104,-1.343,-0.732,-0.977,66.667,11279.000,1.000
14.233,6.595,5.658,7.143,3.725,-4.523,3.133,9.101,-0.119,1.003,-0.102,-1.343,-0.763,-0.977,66.667,11280.000,1.000
14.722,6.500,5.442,6.135,3.255,-4.442,3.259,10.253,-0.116,1.000,-0.104,-1.343,-0.763,-0.977,66.667,11281.000,1.000
12.587,3.837,3.368,3.761,0.393,-6.523,2.341,8.882,-0.115,1.001,-0.106,-1.312,-0.854,-0.977,66.667,11282.000,1.000
8.462,-0.612,0.053,0.738,-4.020,-10.077,0.574,5.617,-0.118,1.000,-0.105,-1.312,-0.793,-0.977,66.667,11283.000,1.000
3.866,-5.322,-3.343,-1.891,-8.402,-13.825,-1.348,2.071,-0.116,1.001,-0.107,-1.221,-0.977,-1.068,66.667,11284.000,1.000
0.354,-8.816,-5.746,-3.245,-11.285,-16.605,-2.581,-0.147,-0.116,1.001,-0.105,-1.221,-0.946,-1.038,66.667,11285.000,1.000
-1.326,-10.415,-6.767,-3.192,-12.241,-17.906,-2.876,-0.798,-0.117,0.999,-0.104,-1.190,-0.946,-1.038,66.667,11286.000,1.000
-1.478,-10.446,-6.836,-2.503,-12.018,-18.027,-3.027,-1.276,-0.117,0.999,-0.100,-1.099,-0.885,-1.007,66.667,11287.000,1.000
-1.008,-9.766,-6.769,-2.256,-11.738,-17.970,-4.100,-3.126,-0.116,0.998,-0.100,-1.099,-0.977,-0.977,66.667,11288.000,1.000
-0.809,-9.137,-7.186,-3.121,-12.059,-18.382,-6.314,-6.521,-0.115,0.999,-0.100,-1.099,-0.885,-1.038,66.667,11289.000,1.000
-1.344,-8.858,-8.188,-5.067,-12.885,-19.337,-8.839,-10.212,-0.116,0.999,-0.103,-0.946,-0.885,-1.099,66.667,11290.000,1.000
-2.537,-8.773,-9.318,-7.473,-13.585,-20.295,-10.472,-12.552,-0.117,1.000,-0.104,-0.763,-1.038,-1.038,66.667,11291.000,1.000
-3.918,-8.547,-9.867,-9.411,-13.495,-20.300,-10.353,-12.478,-0.117,1.001,-0.104,-0.732,-1.068,-1.068,66.667,11292.000,1.000
-4.917,-7.993,-9.395,-10.098,-12.372,-18.938,-8.348,-9.913,-0.116,1.002,-0.101,-0.793,-1.099,-1.099,66.667,11293.000,1.000
-5.200,-7.246,-8.086,-9.411,-10.489,-16.515,-5.198,-5.781,-0.117,1.002,-0.104,-0.854,-1.160,-1.007,66.667,11294.000,1.000
-4.877,-6.663,-6.683,-8.012,-8.413,-14.059,-2.191,-1.649,-0.118,1.002,-0.103,-0.793,-1.099,-1.007,66.667,11295.000,1.000
-4.468,-6.549,-6.017,-6.963,-6.727,-12.492,-0.420,1.008,-0.120,1.002,-0.104,-0.793,-1.221,-1.129,66.667,11296.000,1.000
-4.459,-6.776,-6.379,-6.992,-5.699,-11.845,-0.073,1.630,-0.119,1.003,-0.103,-0.793,-1.282,-1.160,66.667,11297.000,1.000
-4.830,-6.717,-7.259,-7.965,-5.138,-11.715,-0.412,0.794,-0.118,1.001,-0.104,-0.641,-1.343,-1.129,66.667,11298.000,1.000
-5.158,-5.820,-7.808,-9.099,-4.715,-11.663,-0.499,-0.435,-0.119,1.001,-0.105,-0.702,-1.221,-1.099,66.667,11299.000,1.000
-5.061,-4.154,-7.529,-9.551,-4.240,-11.598,0.162,-1.204,-0.118,1.000,-0.104,-0.732,-1.251,-1.129,66.667,11300.000,1.000
-4.526,-2.442,-6.594,-8.943,-3.709,-11.354,1.471,-1.161,-0.117,1.001,-0.106,-0.763,-1.312,-1.129,66.667,11301.000,1.000
-4.011,-1.694,-5.794,-7.657,-3.362,-10.666,2.847,-0.528,-0.115,1.002,-0.104,-0.763,-1.312,-1.068,66.667,11302.000,1.000
